Time,Noisy Signal,Clean Signal
0.8907,2647,2789
0.8908,2647,2789
0.8909,2647,2789
0.891,2647,2789
0.8911,2647,2789
0.8912,2647,2789
0.8913,2647,2789
0.8914,2647,2789
0.8915,2647,2789
0.8916,2647,2789
0.8917,2647,2789
0.8918,2647,2789
0.8919,2647,2789
0.892,2647,2789
0.8921,2647,2789
0.8922,2647,2789
0.8923,2647,2789
0.8924,2647,2789
0.8925,2647,2789
0.8926,2647,2789
0.8927,2647,2789
0.8928,2647,2789
0.8929,2647,2789
0.893,2647,2789
0.8931,2647,2789
0.8932,2647,2789
0.8933,2647,2789
0.8934,2647,2789
0.8935,2647,2789
0.8936,2647,2789
0.8937,2647,2789
0.8938,2647,2789
0.8939,2647,2789
0.894,2647,2789
0.8941,2647,2789
0.8942,2647,2789
0.8943,2647,2789
0.8944,2647,2789
0.8945,2647,2789
0.8946,2647,2789
0.8947,2647,2789
0.8948,2647,2789
0.8949,2647,2789
0.895,2647,2789
0.8951,2647,2789
0.8952,2647,2789
0.8953,2647,2789
0.8954,2647,2789
0.8955,2647,2789
0.8956,2647,2789
0.8957,2647,2789
0.8958,2647,2789
0.8959,2647,2789
0.896,2647,2789
0.8961,2647,2789
0.8962,2647,2789
0.8963,2647,2789
0.8964,2647,2789
0.8965,2647,2789
0.8966,2647,2789
0.8967,2647,2789
0.8968,2647,2789
0.8969,2647,2789
0.897,2647,2789
0.8971,2647,2789
0.8972,2647,2789
0.8973,2647,2789
0.8974,2647,2789
0.8975,2647,2789
0.8976,2647,2789
0.8977,2647,2789
0.8978,2647,2789
0.8979,2647,2789
0.898,2647,2789
0.8981,2647,2789
0.8982,2647,2789
0.8983,2647,2789
0.8984,2647,2789
0.8985,2647,2789
0.8986,2647,2789
0.8987,2647,2789
0.8988,2647,2789
0.8989,2647,2789
0.899,2647,2789
0.8991,2647,2789
0.8992,2647,2789
0.8993,2647,2789
0.8994,2647,2789
0.8995,2647,2789
0.8996,2647,2789
0.8997,2647,2789
0.8998,2647,2789
0.8999,2647,2789
0.9,2811,2739
0.9001,2811,2739
0.9002,2811,2739
0.9003,2811,2739
0.9004,2811,2739
0.9005,2811,2739
0.9006,2811,2739
0.9007,2811,2739
0.9008,2811,2739
0.9009,2811,2739
0.901,2811,2739
0.9011,2811,2739
0.9012,2811,2739
0.9013,2811,2739
0.9014,2811,2739
0.9015,2811,2739
0.9016,2811,2739
0.9017,2811,2739
0.9018,2811,2739
0.9019,2811,2739
0.902,2811,2739
0.9021,2811,2739
0.9022,2811,2739
0.9023,2811,2739
0.9024,2811,2739
0.9025,2811,2739
0.9026,2811,2739
0.9027,2811,2739
0.9028,2811,2739
0.9029,2811,2739
0.903,2811,2739
0.9031,2811,2739
0.9032,2811,2739
0.9033,2811,2739
0.9034,2811,2739
0.9035,2811,2739
0.9036,2811,2739
0.9037,2811,2739
0.9038,2811,2739
0.9039,2811,2739
0.904,2811,2739
0.9041,2811,2739
0.9042,2811,2739
0.9043,2811,2739
0.9044,2811,2739
0.9045,2811,2739
0.9046,2811,2739
0.9047,2811,2739
0.9048,2811,2739
0.9049,2811,2739
0.905,2811,2739
0.9051,2811,2739
0.9052,2811,2739
0.9053,2811,2739
0.9054,2811,2739
0.9055,2811,2739
0.9056,2811,2739
0.9057,2811,2739
0.9058,2811,2739
0.9059,2811,2739
0.906,2811,2739
0.9061,2811,2739
0.9062,2811,2739
0.9063,2811,2739
0.9064,2811,2739
0.9065,2811,2739
0.9066,2811,2739
0.9067,2811,2739
0.9068,2811,2739
0.9069,2811,2739
0.907,2811,2739
0.9071,2811,2739
0.9072,2811,2739
0.9073,2811,2739
0.9074,2811,2739
0.9075,2811,2739
0.9076,2811,2739
0.9077,2811,2739
0.9078,2811,2739
0.9079,2811,2739
0.908,2811,2739
0.9081,2811,2739
0.9082,2811,2739
0.9083,2811,2739
0.9084,2811,2739
0.9085,2811,2739
0.9086,2811,2739
0.9087,2811,2739
0.9088,2811,2739
0.9089,2811,2739
0.909,2811,2739
0.9091,2811,2739
0.9092,2811,2739
0.9093,2811,2739
0.9094,2811,2739
0.9095,2811,2739
0.9096,2811,2739
0.9097,2811,2739
0.9098,2811,2739
0.9099,2811,2739
0.91,2811,2739
0.9101,2811,2739
0.9102,2811,2739
0.9103,2811,2739
0.9104,2811,2739
0.9105,2811,2739
0.9106,2811,2739
0.9107,2811,2739
0.9108,2811,2739
0.9109,2811,2739
0.911,2811,2739
0.9111,2811,2739
0.9112,2811,2739
0.9113,2811,2739
0.9114,2811,2739
0.9115,2811,2739
0.9116,2811,2739
0.9117,2811,2739
0.9118,2811,2739
0.9119,2811,2739
0.912,2811,2739
0.9121,2811,2739
0.9122,2811,2739
0.9123,2811,2739
0.9124,2811,2739
0.9125,2811,2739
0.9126,2811,2739
0.9127,2811,2739
0.9128,2811,2739
0.9129,2811,2739
0.913,2811,2739
0.9131,2811,2739
0.9132,2811,2739
0.9133,2811,2739
0.9134,2811,2739
0.9135,2811,2739
0.9136,2811,2739
0.9137,2811,2739
0.9138,2811,2739
0.9139,2811,2739
0.914,2811,2739
0.9141,2811,2739
0.9142,2811,2739
0.9143,2811,2739
0.9144,2811,2739
0.9145,2811,2739
0.9146,2811,2739
0.9147,2811,2739
0.9148,2811,2739
0.9149,2811,2739
0.915,2811,2739
0.9151,2811,2739
0.9152,2811,2739
0.9153,2811,2739
0.9154,2811,2739
0.9155,2811,2739
0.9156,2811,2739
0.9157,2811,2739
0.9158,2811,2739
0.9159,2811,2739
0.916,2811,2739
0.9161,2811,2739
0.9162,2811,2739
0.9163,2811,2739
0.9164,2811,2739
0.9165,2811,2739
0.9166,2811,2739
0.9167,2811,2739
0.9168,2811,2739
0.9169,2811,2739
0.917,2811,2739
0.9171,2811,2739
0.9172,2811,2739
0.9173,2811,2739
0.9174,2811,2739
0.9175,2811,2739
0.9176,2811,2739
0.9177,2811,2739
0.9178,2811,2739
0.9179,2811,2739
0.918,2811,2739
0.9181,2811,2739
0.9182,2811,2739
0.9183,2811,2739
0.9184,2811,2739
0.9185,2811,2739
0.9186,2811,2739
0.9187,2811,2739
0.9188,2811,2739
0.9189,2811,2739
0.919,2811,2739
0.9191,2811,2739
0.9192,2811,2739
0.9193,2811,2739
0.9194,2811,2739
0.9195,2811,2739
0.9196,2811,2739
0.9197,2811,2739
0.9198,2811,2739
0.9199,2811,2739
0.92,2811,2739
0.9201,2811,2739
0.9202,2811,2739
0.9203,2811,2739
0.9204,2811,2739
0.9205,2811,2739
0.9206,2811,2739
0.9207,2811,2739
0.9208,2811,2739
0.9209,2811,2739
0.921,2811,2739
0.9211,2811,2739
0.9212,2811,2739
0.9213,2811,2739
0.9214,2811,2739
0.9215,2811,2739
0.9216,2811,2739
0.9217,2811,2739
0.9218,2811,2739
0.9219,2811,2739
0.922,2811,2739
0.9221,2811,2739
0.9222,2811,2739
0.9223,2811,2739
0.9224,2811,2739
0.9225,2811,2739
0.9226,2811,2739
0.9227,2811,2739
0.9228,2811,2739
0.9229,2811,2739
0.923,2811,2739
0.9231,2811,2739
0.9232,2811,2739
0.9233,2811,2739
0.9234,2811,2739
0.9235,2811,2739
0.9236,2811,2739
0.9237,2811,2739
0.9238,2811,2739
0.9239,2811,2739
0.924,2811,2739
0.9241,2811,2739
0.9242,2811,2739
0.9243,2811,2739
0.9244,2811,2739
0.9245,2811,2739
0.9246,2811,2739
0.9247,2811,2739
0.9248,2811,2739
0.9249,2811,2739
0.925,2811,2739
0.9251,2811,2739
0.9252,2811,2739
0.9253,2811,2739
0.9254,2811,2739
0.9255,2811,2739
0.9256,2811,2739
0.9257,2811,2739
0.9258,2811,2739
0.9259,2811,2739
0.926,2811,2739
0.9261,2811,2739
0.9262,2811,2739
0.9263,2811,2739
0.9264,2811,2739
0.9265,2811,2739
0.9266,2811,2739
0.9267,2811,2739
0.9268,2811,2739
0.9269,2811,2739
0.927,2811,2739
0.9271,2811,2739
0.9272,2811,2739
0.9273,2811,2739
0.9274,2811,2739
0.9275,2811,2739
0.9276,2811,2739
0.9277,2811,2739
0.9278,2811,2739
0.9279,2811,2739
0.928,2811,2739
0.9281,2811,2739
0.9282,2811,2739
0.9283,2811,2739
0.9284,2811,2739
0.9285,2811,2739
0.9286,2811,2739
0.9287,2811,2739
0.9288,2811,2739
0.9289,2811,2739
0.929,2811,2739
0.9291,2811,2739
0.9292,2811,2739
0.9293,2811,2739
0.9294,2811,2739
0.9295,2811,2739
0.9296,2811,2739
0.9297,2811,2739
0.9298,2811,2739
0.9299,2811,2739
0.93,2811,2739
0.9301,2811,2739
0.9302,2811,2739
0.9303,2811,2739
0.9304,2811,2739
0.9305,2811,2739
0.9306,2811,2739
0.9307,2811,2739
0.9308,2811,2739
0.9309,2811,2739
0.931,2811,2739
0.9311,2811,2739
0.9312,2811,2739
0.9313,2811,2739
0.9314,2811,2739
0.9315,2811,2739
0.9316,2811,2739
0.9317,2811,2739
0.9318,2811,2739
0.9319,2811,2739
0.932,2811,2739
0.9321,2811,2739
0.9322,2811,2739
0.9323,2811,2739
0.9324,2811,2739
0.9325,2811,2739
0.9326,2811,2739
0.9327,2811,2739
0.9328,2811,2739
0.9329,2811,2739
0.933,2811,2739
0.9331,2811,2739
0.9332,2811,2739
0.9333,2811,2739
0.9334,2811,2739
0.9335,2811,2739
0.9336,2811,2739
0.9337,2811,2739
0.9338,2811,2739
0.9339,2811,2739
0.934,2811,2739
0.9341,2811,2739
0.9342,2811,2739
0.9343,2811,2739
0.9344,2811,2739
0.9345,2811,2739
0.9346,2811,2739
0.9347,2811,2739
0.9348,2811,2739
0.9349,2811,2739
0.935,2811,2739
0.9351,2811,2739
0.9352,2811,2739
0.9353,2811,2739
0.9354,2811,2739
0.9355,2811,2739
0.9356,2811,2739
0.9357,2811,2739
0.9358,2811,2739
0.9359,2811,2739
0.936,2811,2739
0.9361,2811,2739
0.9362,2811,2739
0.9363,2811,2739
0.9364,2811,2739
0.9365,2811,2739
0.9366,2811,2739
0.9367,2811,2739
0.9368,2811,2739
0.9369,2811,2739
0.937,2811,2739
0.9371,2811,2739
0.9372,2811,2739
0.9373,2811,2739
0.9374,2811,2739
0.9375,2811,2739
0.9376,2811,2739
0.9377,2811,2739
0.9378,2811,2739
0.9379,2811,2739
0.938,2811,2739
0.9381,2811,2739
0.9382,2811,2739
0.9383,2811,2739
0.9384,2811,2739
0.9385,2811,2739
0.9386,2811,2739
0.9387,2811,2739
0.9388,2811,2739
0.9389,2811,2739
0.939,2811,2739
0.9391,2811,2739
0.9392,2811,2739
0.9393,2811,2739
0.9394,2811,2739
0.9395,2811,2739
0.9396,2811,2739
0.9397,2811,2739
0.9398,2811,2739
0.9399,2811,2739
0.94,2811,2739
0.9401,2811,2739
0.9402,2811,2739
0.9403,2811,2739
0.9404,2811,2739
0.9405,2811,2739
0.9406,2811,2739
0.9407,2811,2739
0.9408,2811,2739
0.9409,2811,2739
0.941,2811,2739
0.9411,2811,2739
0.9412,2811,2739
0.9413,2811,2739
0.9414,2811,2739
0.9415,2811,2739
0.9416,2811,2739
0.9417,2811,2739
0.9418,2811,2739
0.9419,2811,2739
0.942,2811,2739
0.9421,2811,2739
0.9422,2811,2739
0.9423,2811,2739
0.9424,2811,2739
0.9425,2811,2739
0.9426,2811,2739
0.9427,2811,2739
0.9428,2811,2739
0.9429,2811,2739
0.943,2811,2739
0.9431,2811,2739
0.9432,2811,2739
0.9433,2811,2739
0.9434,2811,2739
0.9435,2811,2739
0.9436,2811,2739
0.9437,2811,2739
0.9438,2811,2739
0.9439,2811,2739
0.944,2811,2739
0.9441,2811,2739
0.9442,2811,2739
0.9443,2811,2739
0.9444,2811,2739
0.9445,2811,2739
0.9446,2811,2739
0.9447,2811,2739
0.9448,2811,2739
0.9449,2811,2739
0.945,2811,2739
0.9451,2811,2739
0.9452,2811,2739
0.9453,2811,2739
0.9454,2811,2739
0.9455,2811,2739
0.9456,2811,2739
0.9457,2811,2739
0.9458,2811,2739
0.9459,2811,2739
0.946,2811,2739
0.9461,2811,2739
0.9462,2811,2739
0.9463,2811,2739
0.9464,2811,2739
0.9465,2811,2739
0.9466,2811,2739
0.9467,2811,2739
0.9468,2811,2739
0.9469,2811,2739
0.947,2811,2739
0.9471,2811,2739
0.9472,2811,2739
0.9473,2811,2739
0.9474,2811,2739
0.9475,2811,2739
0.9476,2811,2739
0.9477,2811,2739
0.9478,2811,2739
0.9479,2811,2739
0.948,2811,2739
0.9481,2811,2739
0.9482,2811,2739
0.9483,2811,2739
0.9484,2811,2739
0.9485,2811,2739
0.9486,2811,2739
0.9487,2811,2739
0.9488,2811,2739
0.9489,2811,2739
0.949,2811,2739
0.9491,2811,2739
0.9492,2811,2739
0.9493,2811,2739
0.9494,2811,2739
0.9495,2811,2739
0.9496,2811,2739
0.9497,2811,2739
0.9498,2811,2739
0.9499,2811,2739
0.95,2352,2679
0.9501,2352,2679
0.9502,2352,2679
0.9503,2352,2679
0.9504,2352,2679
0.9505,2352,2679
0.9506,2352,2679
0.9507,2352,2679
0.9508,2352,2679
0.9509,2352,2679
0.951,2352,2679
0.9511,2352,2679
0.9512,2352,2679
0.9513,2352,2679
0.9514,2352,2679
0.9515,2352,2679
0.9516,2352,2679
0.9517,2352,2679
0.9518,2352,2679
0.9519,2352,2679
0.952,2352,2679
0.9521,2352,2679
0.9522,2352,2679
0.9523,2352,2679
0.9524,2352,2679
0.9525,2352,2679
0.9526,2352,2679
0.9527,2352,2679
0.9528,2352,2679
0.9529,2352,2679
0.953,2352,2679
0.9531,2352,2679
0.9532,2352,2679
0.9533,2352,2679
0.9534,2352,2679
0.9535,2352,2679
0.9536,2352,2679
0.9537,2352,2679
0.9538,2352,2679
0.9539,2352,2679
0.954,2352,2679
0.9541,2352,2679
0.9542,2352,2679
0.9543,2352,2679
0.9544,2352,2679
0.9545,2352,2679
0.9546,2352,2679
0.9547,2352,2679
0.9548,2352,2679
0.9549,2352,2679
0.955,2352,2679
0.9551,2352,2679
0.9552,2352,2679
0.9553,2352,2679
0.9554,2352,2679
0.9555,2352,2679
0.9556,2352,2679
0.9557,2352,2679
0.9558,2352,2679
0.9559,2352,2679
0.956,2352,2679
0.9561,2352,2679
0.9562,2352,2679
0.9563,2352,2679
0.9564,2352,2679
0.9565,2352,2679
0.9566,2352,2679
0.9567,2352,2679
0.9568,2352,2679
0.9569,2352,2679
0.957,2352,2679
0.9571,2352,2679
0.9572,2352,2679
0.9573,2352,2679
0.9574,2352,2679
0.9575,2352,2679
0.9576,2352,2679
0.9577,2352,2679
0.9578,2352,2679
0.9579,2352,2679
0.958,2352,2679
0.9581,2352,2679
0.9582,2352,2679
0.9583,2352,2679
0.9584,2352,2679
0.9585,2352,2679
0.9586,2352,2679
0.9587,2352,2679
0.9588,2352,2679
0.9589,2352,2679
0.959,2352,2679
0.9591,2352,2679
0.9592,2352,2679
0.9593,2352,2679
0.9594,2352,2679
0.9595,2352,2679
0.9596,2352,2679
0.9597,2352,2679
0.9598,2352,2679
0.9599,2352,2679
0.96,2352,2679
0.9601,2352,2679
0.9602,2352,2679
0.9603,2352,2679
0.9604,2352,2679
0.9605,2352,2679
0.9606,2352,2679
0.9607,2352,2679
0.9608,2352,2679
0.9609,2352,2679
0.961,2352,2679
0.9611,2352,2679
0.9612,2352,2679
0.9613,2352,2679
0.9614,2352,2679
0.9615,2352,2679
0.9616,2352,2679
0.9617,2352,2679
0.9618,2352,2679
0.9619,2352,2679
0.962,2352,2679
0.9621,2352,2679
0.9622,2352,2679
0.9623,2352,2679
0.9624,2352,2679
0.9625,2352,2679
0.9626,2352,2679
0.9627,2352,2679
0.9628,2352,2679
0.9629,2352,2679
0.963,2352,2679
0.9631,2352,2679
0.9632,2352,2679
0.9633,2352,2679
0.9634,2352,2679
0.9635,2352,2679
0.9636,2352,2679
0.9637,2352,2679
0.9638,2352,2679
0.9639,2352,2679
0.964,2352,2679
0.9641,2352,2679
0.9642,2352,2679
0.9643,2352,2679
0.9644,2352,2679
0.9645,2352,2679
0.9646,2352,2679
0.9647,2352,2679
0.9648,2352,2679
0.9649,2352,2679
0.965,2352,2679
0.9651,2352,2679
0.9652,2352,2679
0.9653,2352,2679
0.9654,2352,2679
0.9655,2352,2679
0.9656,2352,2679
0.9657,2352,2679
0.9658,2352,2679
0.9659,2352,2679
0.966,2352,2679
0.9661,2352,2679
0.9662,2352,2679
0.9663,2352,2679
0.9664,2352,2679
0.9665,2352,2679
0.9666,2352,2679
0.9667,2352,2679
0.9668,2352,2679
0.9669,2352,2679
0.967,2352,2679
0.9671,2352,2679
0.9672,2352,2679
0.9673,2352,2679
0.9674,2352,2679
0.9675,2352,2679
0.9676,2352,2679
0.9677,2352,2679
0.9678,2352,2679
0.9679,2352,2679
0.968,2352,2679
0.9681,2352,2679
0.9682,2352,2679
0.9683,2352,2679
0.9684,2352,2679
0.9685,2352,2679
0.9686,2352,2679
0.9687,2352,2679
0.9688,2352,2679
0.9689,2352,2679
0.969,2352,2679
0.9691,2352,2679
0.9692,2352,2679
0.9693,2352,2679
0.9694,2352,2679
0.9695,2352,2679
0.9696,2352,2679
0.9697,2352,2679
0.9698,2352,2679
0.9699,2352,2679
0.97,2352,2679
0.9701,2352,2679
0.9702,2352,2679
0.9703,2352,2679
0.9704,2352,2679
0.9705,2352,2679
0.9706,2352,2679
0.9707,2352,2679
0.9708,2352,2679
0.9709,2352,2679
0.971,2352,2679
0.9711,2352,2679
0.9712,2352,2679
0.9713,2352,2679
0.9714,2352,2679
0.9715,2352,2679
0.9716,2352,2679
0.9717,2352,2679
0.9718,2352,2679
0.9719,2352,2679
0.972,2352,2679
0.9721,2352,2679
0.9722,2352,2679
0.9723,2352,2679
0.9724,2352,2679
0.9725,2352,2679
0.9726,2352,2679
0.9727,2352,2679
0.9728,2352,2679
0.9729,2352,2679
0.973,2352,2679
0.9731,2352,2679
0.9732,2352,2679
0.9733,2352,2679
0.9734,2352,2679
0.9735,2352,2679
0.9736,2352,2679
0.9737,2352,2679
0.9738,2352,2679
0.9739,2352,2679
0.974,2352,2679
0.9741,2352,2679
0.9742,2352,2679
0.9743,2352,2679
0.9744,2352,2679
0.9745,2352,2679
0.9746,2352,2679
0.9747,2352,2679
0.9748,2352,2679
0.9749,2352,2679
0.975,2352,2679
0.9751,2352,2679
0.9752,2352,2679
0.9753,2352,2679
0.9754,2352,2679
0.9755,2352,2679
0.9756,2352,2679
0.9757,2352,2679
0.9758,2352,2679
0.9759,2352,2679
0.976,2352,2679
0.9761,2352,2679
0.9762,2352,2679
0.9763,2352,2679
0.9764,2352,2679
0.9765,2352,2679
0.9766,2352,2679
0.9767,2352,2679
0.9768,2352,2679
0.9769,2352,2679
0.977,2352,2679
0.9771,2352,2679
0.9772,2352,2679
0.9773,2352,2679
0.9774,2352,2679
0.9775,2352,2679
0.9776,2352,2679
0.9777,2352,2679
0.9778,2352,2679
0.9779,2352,2679
0.978,2352,2679
0.9781,2352,2679
0.9782,2352,2679
0.9783,2352,2679
0.9784,2352,2679
0.9785,2352,2679
0.9786,2352,2679
0.9787,2352,2679
0.9788,2352,2679
0.9789,2352,2679
0.979,2352,2679
0.9791,2352,2679
0.9792,2352,2679
0.9793,2352,2679
0.9794,2352,2679
0.9795,2352,2679
0.9796,2352,2679
0.9797,2352,2679
0.9798,2352,2679
0.9799,2352,2679
0.98,2352,2679
0.9801,2352,2679
0.9802,2352,2679
0.9803,2352,2679
0.9804,2352,2679
0.9805,2352,2679
0.9806,2352,2679
0.9807,2352,2679
0.9808,2352,2679
0.9809,2352,2679
0.981,2352,2679
0.9811,2352,2679
0.9812,2352,2679
0.9813,2352,2679
0.9814,2352,2679
0.9815,2352,2679
0.9816,2352,2679
0.9817,2352,2679
0.9818,2352,2679
0.9819,2352,2679
0.982,2352,2679
0.9821,2352,2679
0.9822,2352,2679
0.9823,2352,2679
0.9824,2352,2679
0.9825,2352,2679
0.9826,2352,2679
0.9827,2352,2679
0.9828,2352,2679
0.9829,2352,2679
0.983,2352,2679
0.9831,2352,2679
0.9832,2352,2679
0.9833,2352,2679
0.9834,2352,2679
0.9835,2352,2679
0.9836,2352,2679
0.9837,2352,2679
0.9838,2352,2679
0.9839,2352,2679
0.984,2352,2679
0.9841,2352,2679
0.9842,2352,2679
0.9843,2352,2679
0.9844,2352,2679
0.9845,2352,2679
0.9846,2352,2679
0.9847,2352,2679
0.9848,2352,2679
0.9849,2352,2679
0.985,2352,2679
0.9851,2352,2679
0.9852,2352,2679
0.9853,2352,2679
0.9854,2352,2679
0.9855,2352,2679
0.9856,2352,2679
0.9857,2352,2679
0.9858,2352,2679
0.9859,2352,2679
0.986,2352,2679
0.9861,2352,2679
0.9862,2352,2679
0.9863,2352,2679
0.9864,2352,2679
0.9865,2352,2679
0.9866,2352,2679
0.9867,2352,2679
0.9868,2352,2679
0.9869,2352,2679
0.987,2352,2679
0.9871,2352,2679
0.9872,2352,2679
0.9873,2352,2679
0.9874,2352,2679
0.9875,2352,2679
0.9876,2352,2679
0.9877,2352,2679
0.9878,2352,2679
0.9879,2352,2679
0.988,2352,2679
0.9881,2352,2679
0.9882,2352,2679
0.9883,2352,2679
0.9884,2352,2679
0.9885,2352,2679
0.9886,2352,2679
0.9887,2352,2679
0.9888,2352,2679
0.9889,2352,2679
0.989,2352,2679
0.9891,2352,2679
0.9892,2352,2679
0.9893,2352,2679
0.9894,2352,2679
0.9895,2352,2679
0.9896,2352,2679
0.9897,2352,2679
0.9898,2352,2679
0.9899,2352,2679
0.99,2352,2679
0.9901,2352,2679
0.9902,2352,2679
0.9903,2352,2679
0.9904,2352,2679
0.9905,2352,2679
0.9906,2352,2679
0.9907,2352,2679
0.9908,2352,2679
0.9909,2352,2679
0.991,2352,2679
0.9911,2352,2679
0.9912,2352,2679
0.9913,2352,2679
0.9914,2352,2679
0.9915,2352,2679
0.9916,2352,2679
0.9917,2352,2679
0.9918,2352,2679
0.9919,2352,2679
0.992,2352,2679
0.9921,2352,2679
0.9922,2352,2679
0.9923,2352,2679
0.9924,2352,2679
0.9925,2352,2679
0.9926,2352,2679
0.9927,2352,2679
0.9928,2352,2679
0.9929,2352,2679
0.993,2352,2679
0.9931,2352,2679
0.9932,2352,2679
0.9933,2352,2679
0.9934,2352,2679
0.9935,2352,2679
0.9936,2352,2679
0.9937,2352,2679
0.9938,2352,2679
0.9939,2352,2679
0.994,2352,2679
0.9941,2352,2679
0.9942,2352,2679
0.9943,2352,2679
0.9944,2352,2679
0.9945,2352,2679
0.9946,2352,2679
0.9947,2352,2679
0.9948,2352,2679
0.9949,2352,2679
0.995,2352,2679
0.9951,2352,2679
0.9952,2352,2679
0.9953,2352,2679
0.9954,2352,2679
0.9955,2352,2679
0.9956,2352,2679
0.9957,2352,2679
0.9958,2352,2679
0.9959,2352,2679
0.996,2352,2679
0.9961,2352,2679
0.9962,2352,2679
0.9963,2352,2679
0.9964,2352,2679
0.9965,2352,2679
0.9966,2352,2679
0.9967,2352,2679
0.9968,2352,2679
0.9969,2352,2679
0.997,2352,2679
0.9971,2352,2679
0.9972,2352,2679
0.9973,2352,2679
0.9974,2352,2679
0.9975,2352,2679
0.9976,2352,2679
0.9977,2352,2679
0.9978,2352,2679
0.9979,2352,2679
0.998,2352,2679
0.9981,2352,2679
0.9982,2352,2679
0.9983,2352,2679
0.9984,2352,2679
0.9985,2352,2679
0.9986,2352,2679
0.9987,2352,2679
0.9988,2352,2679
0.9989,2352,2679
0.999,2352,2679
0.9991,2352,2679
0.9992,2352,2679
0.9993,2352,2679
0.9994,2352,2679
0.9995,2352,2679
0.9996,2352,2679
0.9997,2352,2679
0.9998,2352,2679
0.9999,2352,2679
1.0,3139,2608
1.0001,3139,2608
1.0002,3139,2608
1.0003,3139,2608
1.0004,3139,2608
1.0005,3139,2608
1.0006,3139,2608
1.0007,3139,2608
1.0008,3139,2608
1.0009,3139,2608
1.001,3139,2608
1.0011,3139,2608
1.0012,3139,2608
1.0013,3139,2608
1.0014,3139,2608
1.0015,3139,2608
1.0016,3139,2608
1.0017,3139,2608
1.0018,3139,2608
1.0019,3139,2608
1.002,3139,2608
1.0021,3139,2608
1.0022,3139,2608
1.0023,3139,2608
1.0024,3139,2608
1.0025,3139,2608
1.0026,3139,2608
1.0027,3139,2608
1.0028,3139,2608
1.0029,3139,2608
1.003,3139,2608
1.0031,3139,2608
1.0032,3139,2608
1.0033,3139,2608
1.0034,3139,2608
1.0035,3139,2608
1.0036,3139,2608
1.0037,3139,2608
1.0038,3139,2608
1.0039,3139,2608
1.004,3139,2608
1.0041,3139,2608
1.0042,3139,2608
1.0043,3139,2608
1.0044,3139,2608
1.0045,3139,2608
1.0046,3139,2608
1.0047,3139,2608
1.0048,3139,2608
1.0049,3139,2608
1.005,3139,2608
1.0051,3139,2608
1.0052,3139,2608
1.0053,3139,2608
1.0054,3139,2608
1.0055,3139,2608
1.0056,3139,2608
1.0057,3139,2608
1.0058,3139,2608
1.0059,3139,2608
1.006,3139,2608
1.0061,3139,2608
1.0062,3139,2608
1.0063,3139,2608
1.0064,3139,2608
1.0065,3139,2608
1.0066,3139,2608
1.0067,3139,2608
1.0068,3139,2608
1.0069,3139,2608
1.007,3139,2608
1.0071,3139,2608
1.0072,3139,2608
1.0073,3139,2608
1.0074,3139,2608
1.0075,3139,2608
1.0076,3139,2608
1.0077,3139,2608
1.0078,3139,2608
1.0079,3139,2608
1.008,3139,2608
1.0081,3139,2608
1.0082,3139,2608
1.0083,3139,2608
1.0084,3139,2608
1.0085,3139,2608
1.0086,3139,2608
1.0087,3139,2608
1.0088,3139,2608
1.0089,3139,2608
1.009,3139,2608
1.0091,3139,2608
1.0092,3139,2608
1.0093,3139,2608
1.0094,3139,2608
1.0095,3139,2608
1.0096,3139,2608
1.0097,3139,2608
1.0098,3139,2608
1.0099,3139,2608
1.01,3139,2608
1.0101,3139,2608
1.0102,3139,2608
1.0103,3139,2608
1.0104,3139,2608
1.0105,3139,2608
1.0106,3139,2608
1.0107,3139,2608
1.0108,3139,2608
1.0109,3139,2608
1.011,3139,2608
1.0111,3139,2608
1.0112,3139,2608
1.0113,3139,2608
1.0114,3139,2608
1.0115,3139,2608
1.0116,3139,2608
1.0117,3139,2608
1.0118,3139,2608
1.0119,3139,2608
1.012,3139,2608
1.0121,3139,2608
1.0122,3139,2608
1.0123,3139,2608
1.0124,3139,2608
1.0125,3139,2608
1.0126,3139,2608
1.0127,3139,2608
1.0128,3139,2608
1.0129,3139,2608
1.013,3139,2608
1.0131,3139,2608
1.0132,3139,2608
1.0133,3139,2608
1.0134,3139,2608
1.0135,3139,2608
1.0136,3139,2608
1.0137,3139,2608
1.0138,3139,2608
1.0139,3139,2608
1.014,3139,2608
1.0141,3139,2608
1.0142,3139,2608
1.0143,3139,2608
1.0144,3139,2608
1.0145,3139,2608
1.0146,3139,2608
1.0147,3139,2608
1.0148,3139,2608
1.0149,3139,2608
1.015,3139,2608
1.0151,3139,2608
1.0152,3139,2608
1.0153,3139,2608
1.0154,3139,2608
1.0155,3139,2608
1.0156,3139,2608
1.0157,3139,2608
1.0158,3139,2608
1.0159,3139,2608
1.016,3139,2608
1.0161,3139,2608
1.0162,3139,2608
1.0163,3139,2608
1.0164,3139,2608
1.0165,3139,2608
1.0166,3139,2608
1.0167,3139,2608
1.0168,3139,2608
1.0169,3139,2608
1.017,3139,2608
1.0171,3139,2608
1.0172,3139,2608
1.0173,3139,2608
1.0174,3139,2608
1.0175,3139,2608
1.0176,3139,2608
1.0177,3139,2608
1.0178,3139,2608
1.0179,3139,2608
1.018,3139,2608
1.0181,3139,2608
1.0182,3139,2608
1.0183,3139,2608
1.0184,3139,2608
1.0185,3139,2608
1.0186,3139,2608
1.0187,3139,2608
1.0188,3139,2608
